id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
14574.0,tt0914798,1.61062,12500000.0,20416563.0,The Boy in the Striped Pyjamas,Vera Farmiga|David Thewlis|Rupert Friend|David Hayman|Asa Butterfield,http://www.boyinthestripedpajamas.com/,Mark Herman,"Lines may divide us, but hope will unite us.",nationalism|concentration camp|world war ii|gas chamber|nazis,"When his family moves from their home in Berlin to a strange new house in Poland, young Bruno befriends Shmuel, a boy who lives on the other side of the fence where everyone seems to be wearing striped pajamas. Unaware of Shmuel's fate as a Jewish prisoner or the role his own Nazi father plays in his imprisonment, Bruno embarks on a dangerous journey inside the camp's walls.",94.0,War|Drama,Miramax Films|BBC Films|Heyday Films,2008-05-07,746.0,7.6,2008.0,12659832.9226145,20677622.1147228
13042.0,tt1245104,0.905428,0.0,0.0,Presto,Doug Sweetland,http://www.pixar.com/shorts/presto/index.html,Doug Sweetland,An Amazing Five Minutes Of Animated Fun,stage|banjo|magic|bunny|rabbi,"Dignity. Poise. Mystery. We expect nothing less from the great turn-of-the-century magician, Presto. But when Presto neglects to feed his rabbit one too many times, the magician finds he isn't the only one with a few tricks up his sleeve!",5.0,Animation|Family,Pixar Animation Studios,2008-06-18,279.0,8.0,2008.0,0.0,0.0
13413.0,tt1334585,0.822831,0.0,0.0,BURNâ€¢E,Angus MacLane|Tessa Swigart|Ben Burtt|Jeff Garlin|Elissa Knight,http://www.pixar.com/short_films/Home-Entertainment-Shorts/BURN-E,Angus MacLane,,pixar animated short|space|robot,What lengths will a robot undergo to do his job? BURNâ€¢E is a dedicated hard working robot who finds himself locked out of his ship. BURNâ€¢E quickly learns that completing a simple task can often be a very difficult endeavor.,8.0,Animation|Family,Pixar Animation Studios,2008-11-17,194.0,7.9,2008.0,0.0,0.0
8885.0,tt1185616,0.630893,2000000.0,11125849.0,Vals Im Bashir,Ari Folman|Ron Ben-Yishai|Dror Harazi|Ronny Dayag,http://waltzwithbashir.com,Ari Folman,,israel|palestine|middle east|lebanon|nightmare,"Much awarded animated documentary, in which director and Israeli army veteran Ari Folman interviews friends and former soldiers about their memories of  the 1982 Lebanon war and especially the Sabra and Shatila massacre in Beirut. The usage on animation enabled Folman to illustrate their personal memories and dreams.",90.0,Drama|Animation|War,Les Films d'Ici|Bridgit Folman Film Gang|Razor Film Produktion,2008-06-04,168.0,7.7,2008.0,2025573.26761833,11268111.156979
33409.0,tt1277737,0.511786,0.0,0.0,The Stoning of Soraya M.,Shohreh Aghdashloo|Mozhan MarnÃ²|Jim Caviezel|Navid Negahban|Ali Pourtash,http://www.thestoning.com/,Cyrus Nowrasteh,When a deadly conspiracy became a shameful cover-up One witness refused to be silent.,adultery|persia|death penalty|sadism|double moral standard,"A drama set in 1986 Iran and centered on a man, Sahebjam, whose car breaks down in a remote village and enters into a conversation with Zahra, who relays to him the story about her niece, Soraya, whose arranged marriage to an abusive tyrant had a tragic ending.",114.0,Crime|Drama,Roadside Attractions|Mpower Pictures|Prime Meridian Pctures|Fallen Films,2008-09-07,24.0,8.0,2008.0,0.0,0.0
14073.0,tt0449994,0.389554,8376800.0,13000000.0,Jodhaa Akbar,Hrithik Roshan|Aishwarya Rai Bachchan|Sonu Sood|Kulbhushan Kharbanda|Rajesh Vivek,http://www.jodhaaakbar.com/,Ashutosh Gowariker,,wife husband relationship|emperor|hindu|marriage crisis|epic,"Jodhaa Akbar is a sixteenth century love story about a marriage of alliance that gave birth to true love between a great Mughal Emperor, Akbar and a Rajput princess, Jodhaa.",213.0,Action|Adventure|Drama|Foreign|History,UTV Motion Pictures|Ashutosh Gowariker Productions Pvt. Ltd.,2008-02-15,48.0,7.8,2008.0,8483911.07409263,13166226.2395191
14048.0,tt1155592,0.344268,0.0,2957978.0,Man on Wire,Philippe Petit|Jean FranÃ§ois Heckel|Jean-Louis Blondeau|Annie Allix|David Forman,http://www.manonwire.com/,James Marsh,1974. 1350 feet up. The artistic crime of the century.,judge|juggler|passion|reality|street artist,"On August 7th 1974, French tightrope walker Philippe Petit stepped out on a high wire, illegally rigged between New York's World Trade Center twin towers, then the world's tallest buildings. After nearly an hour of performing on the wire, 1,350 feet above the sidewalks of Manhattan, he was arrested. This fun and spellbinding documentary chronicles Philippe Petit's ""highest"" achievement.",94.0,Thriller|Documentary|Crime|History,UK Film Council|Red Box Films|Discovery Films|BBC Storyville|Wall to Wall,2008-07-25,140.0,7.6,2008.0,0.0,2995800.58150157
14244.0,tt1213574,0.279806,0.0,0.0,Chris Rock: Kill the Messenger,Chris Rock,,Marty Callner,,stand-up|stand up comedy,"An HBO special edited from three performances from Chris Rock's 2008 comedy tour: London (dark suit, dark shirt), Johannesburg (black suit, white shirt) and New York (shiny jacket). Topics include the ongoing presidential campaign, the possibility of a black president, George W. Bush, gas prices, low-paid jobs, ringtones and bottled water, sex, relationships and the correct use of the n-word",79.0,Comedy,Funny Business Productions|CR Enterprises,2008-09-27,16.0,7.8,2008.0,0.0,0.0
20313.0,tt1270491,0.224721,0.0,0.0,John Mayer: Where the Light Is Live in Los Angeles,John Mayer|Steve Jordan|Pino Palladino|David Ryan Harris|Robbie McIntosh,,,,rock|music|live|live concert|live performance,"Where The Light Is: John Mayer Live in Los Angeles captures the multi-GrammyÂ® Award-winning, Platinum-selling singer/songwriter in the element where fans love him the most: live on stage. This special concert includes three sets: an acoustic performance, a rare set with John Mayer Trio (John Mayer, Steve Jordan and Pino Palladino), as well as a set featuring Mayer's full band.",164.0,Music,,2008-07-01,16.0,8.5,2008.0,0.0,0.0
14301.0,tt1227926,0.352054,200000.0,3.0,Dr. Horrible's Sing-Along Blog,Neil Patrick Harris|Nathan Fillion|Felicia Day|Simon Helberg|Nick Towne,http://www.drhorrible.com,Joss Whedon,He has a Ph.D. in horribleness!,musical|supervillain,"Dr. Horrible, an aspiring supervillain with his own video blog, is attempting to join the prestigious Evil League of Evil (led by the legendary ""thoroughbred of sin"", Bad Horse), but his plans are usually foiled by the egotistical superhero Captain Hammer. Dr. Horrible's life is thrown for a loop when he falls in love with Penny, a beautiful and optimistic advocate for the homeless he meets at the laundromat.",42.0,Adventure|Action|Comedy|Science Fiction|Music,,2008-07-15,140.0,7.7,2008.0,202557.326761833,3.0383599014275
29751.0,tt1265589,0.186719,0.0,0.0,Batman Unmasked: The Psychology of the Dark Knight,Robert Clotworthy|Dan Didio|Len Wein|Christopher Nolan|Christian Bale,http://www.history.com/,Steven Smith,,super powers|special feature,"Delve into the world of Batman and the vigilante justice that he brought to the city of Gotham. Batman is a man who, after experiencing great tragedy, devotes his life to an ideal--but what happens when one man takes on the evil underworld alone? Examine why Batman is who he is--and explore how a boy scarred by tragedy becomes a symbol of hope to everyone else.",45.0,Documentary,Warner Bros. Pictures,2008-07-15,13.0,8.0,2008.0,0.0,0.0
63193.0,tt1292594,0.173639,0.0,0.0,Front of the Class,James Wolk|Treat Williams|Mike Pniewski|Patricia Heaton|Sarah Drew,,Peter Werner,,,"""Front of the Class"" is based on the true story of Brad Cohen -- played in the movie by Jimmy Wolk -- who, ""after being challenged by Tourette's syndrome from a very young age, defies all odds to become a gifted teacher",95.0,Drama,Hallmark Entertainment|Hallmark Hall of Fame Productions,2008-01-01,22.0,7.8,2008.0,0.0,0.0
15584.0,tt1152758,0.102845,0.0,0.0,Dear Zachary: A Letter to a Son About His Father,Kurt Kuenne|Andrew Bagby|David Bagby|Kathleen Bagby|Shirley Turner,,Kurt Kuenne,,murder,"In 2001, Andrew Bagby, a medical resident, is murdered not long after breaking up with his girlfriend. Soon after, when she announces she's pregnant, one of Andrew's many close friends, Kurt Kuenne, begins this film, a gift to the child.",95.0,Crime|Documentary,MSNBC Films,2008-10-31,74.0,8.3,2008.0,0.0,0.0
30969.0,tt1190722,0.087966,0.0,0.0,Louis C.K.: Chewed Up,Louis C.K.,,Louis C.K.|Shannon Hartman,,stand-up|stand up comedy,"Profane, vulgar and obscenely funny, Louis C.K. insists on telling the truth, whether you like it or not! Join the Emmy Award-winning stand-up comic and TV star (Lucky Louie) as he shares his thoughts on the stuff everyone thinks about -- male bodily fluids, the joys of being white, the difference between women and girls -- but never has the nerve to say. It's Louis C.K. at his risk-taking best: fearless, honest and totally outrageous! Nominated for the 2009 Emmy for Outstanding Writing for a Variety, Music or Comedy Special",60.0,Comedy,Image Entertainment,2008-10-01,31.0,7.8,2008.0,0.0,0.0
32836.0,tt1254947,0.042517,0.0,0.0,Bill Burr: Why Do I Do This?,Bill Burr,,,,,"One of America's fastest-rising comedians, Bill Burr wields his razor-sharp wit with rare skill. In this brand-new stand-up performance, Bill takes aim at the stuff that drives us crazy, political correctness gone haywire, and girlfriends, or as he calls them: relentless psycho robots. A keenly observant social commentator, Bill Burr is also one of the funniest voices in comedy today.",55.0,Comedy,,2008-09-23,10.0,8.0,2008.0,0.0,0.0
22258.0,tt1321823,0.002475,0.0,0.0,Foo Fighters: Live at Wembley Stadium,Dave Grohl|Nate Mendel|Chris Shiflett|Pat Smear|Taylor Hawkins,,,,,Foo Fighters captured over their two sold-out nights at Wembley on June 6th and 7th 2008.,120.0,Music,,2008-08-25,10.0,8.4,2008.0,0.0,0.0
12445.0,tt1201607,5.711315,125000000.0,1327817822.0,Harry Potter and the Deathly Hallows: Part 2,Daniel Radcliffe|Rupert Grint|Emma Watson|Alan Rickman|Maggie Smith,http://www.harrypotter.com,David Yates,It all ends here.,self sacrifice|magic|frog|sorcerer|school,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",130.0,Adventure|Family|Fantasy,Warner Bros.|Heyday Films|Moving Picture Company (MPC),2011-07-07,3750.0,7.7,2011.0,121174755.323934,1287183997.56487
59440.0,tt1291584,1.246852,25000000.0,23057115.0,Warrior,Tom Hardy|Jennifer Morrison|Nick Nolte|Joel Edgerton|Frank Grillo,http://www.warriorfilm.com/index2.html,Gavin O'Connor,Fight for Family,bank|training|beating|teacher|mixed martial arts,"An ex-Marine haunted by a tragic past, Tommy Riordan (Tom Hardy) returns to his hometown of Pittsburgh and enlists his father (Nick Nolte), a recovering alcoholic and his former coach, to train him for an MMA tournament awarding the biggest purse in the history of the sport. As Tommy blazes a violent path toward the title prize, his brother Brendan (Joel Edgerton), a former MMA fighter unable to make ends meet as a public school teacher, returns to the amateur ring to provide for his family. Even though years have passed, recriminations and past betrayals keep Brendan bitterly estranged from both Tommy and his father. But when Brendan's unlikely rise as an underdog sets him on a collision course with Tommy, the two brothers must finally confront the forces that tore them apart, all the while waging the most intense winner-take-all battle of their lives.",140.0,Action|Drama,Solaris Film|Lionsgate|Mimran Schur Pictures|Filmtribe,2011-09-09,768.0,7.6,2011.0,24234951.0647868,22351522.1488064
50014.0,tt1454029,1.105855,25000000.0,124272124.0,The Help,Emma Stone|Viola Davis|Octavia Spencer|Bryce Dallas Howard|Jessica Chastain,http://thehelpmovie.com/#/splash,Tate Taylor,Change begins with a whisper.,mississippi|based on novel|exploitation|racial segregation|racism,"Aibileen Clark is a middle-aged African-American maid who has spent her life raising white children and has recently lost her only son; Minny Jackson is an African-American maid who has often offended her employers despite her family's struggles with money and her desperate need for jobs; and Eugenia ""Skeeter"" Phelan is a young white woman who has recently moved back home after graduating college to find out her childhood maid has mysteriously disappeared. These three stories intertwine to explain how life in Jackson, Mississippi revolves around ""the help""; yet they are always kept at a certain distance because of racial lines.",146.0,Drama,DreamWorks SKG|1492 Pictures|Participant Productions|Imagenation Abu Dhabi FZ|Reliance Entertainment,2011-08-09,1056.0,7.6,2011.0,24234951.0647868,120469153.754284
89708.0,tt0770802,0.982341,4000000.0,0.0,Samsara,Marcos Luna|Putu Dinda Pratika|Puti Sri Candra Dewi|Ni Made Megahadi Pratiwi,http://barakasamsara.com/,Ron Fricke,,eating|around the world|fast motion scene|balance|skyline,"Samsara is a word that describes the ever turning wheel of life. It is a concept both intimate and vast - the perfect subject for filmmakers Ron Fricke and Mark Magidson, whose previous collaborations include Chronos and Baraka, and who, in the last 20 years, have travelled to over 58 countries together in the pursuit of unique imagery.  Samsara takes the form of a nonverbal, guided meditation that will transform viewers in countries around the world as they are swept along a journey of the soul. Through powerful images pristinely photographed in 70mm and a dynamic music score, the film illuminates the links between humanity and the rest of the nature, showing how our life cycle mirrors the rhythm of the planet.",102.0,Drama|Documentary,Magidson Films,2011-09-16,83.0,7.9,2011.0,3877592.17036588,0.0
83564.0,tt1957945,0.625531,0.0,0.0,La luna,Krista Sheffler|Tony Fucile|Phil Sheridan,,Enrico Casarosa,A young boy discovers his family's most unusual line of work.,moon|tradition|pixar animated short|coming of age|discovery,"A young boy comes of age in the most peculiar of circumstances. Tonight is the very first time his Papa and Grandpa are taking him to work. In an old wooden boat they row far out to sea, and with no land in sight, they stop and wait. A big surprise awaits the boy as he discovers his family's most unusual line of work. Should he follow the example of his Papa, or his Grandpa? Will he be able to find his own way in the midst of their conflicting opinions and timeworn traditions?",7.0,Animation|Comedy|Family|Fantasy,Pixar Animation Studios,2011-01-01,171.0,7.9,2011.0,0.0,0.0
